,id,label,text
488,488,ham,depends quality want type sent boye faded glory 6 want ralphs maybe 2
489,489,ham,think ' fixed send test message
490,490,ham,sorry man account ' dry would want could trade back half could buy shit credit card
491,491,spam,congrats 1 year special cinema pas 2 call 09061209465 c suprman v matrix3 starwars3 etc 4 free bx420ip45we 150pm dont miss
492,492,ham,sorryin meeting ' call later
493,493,ham,class ltgt reunion
494,494,ham,free nowcan call
495,495,ham,got meh
496,496,ham,nope think go monday sorry replied late
497,497,ham,told accenture confirm true
498,498,ham,kate jackson rec center 7ish right
499,499,ham,dear reache room
500,500,ham,fighting world easy u either win lose bt fightng some1 close u dificult u lose u lose u win u still lose
501,501,ham,i_ come
502,502,ham,check nuerologist
503,503,ham,lolnice went fish water
504,504,spam,123 congratulation week ' competition draw u a1450 prize claim call 09050002311 b4280703 tcsstop sm 08718727868 18 150ppm
505,505,ham,' waiting e car dat ' bored wat co wait outside got nothing 2 home stuff watch tv wat
506,506,ham,maybe westshore hyde park village place near house
507,507,ham,know ' anthony bringing money ' school fee pay rent stuff like thats need help friend need
508,508,ham,' significance
509,509,ham,opinion 1 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple pls reply
510,510,ham,8 latest g ' still scrounge ammo want give new ak try
511,511,ham,prabhai ' sorydarealyfrm heart ' sory
512,512,ham,lol ok forgiven
513,513,ham,nojst change tat
514,514,spam,guaranteed latest nokia phone 40gb ipod mp3 player a500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18
515,515,ham,sno competition
516,516,spam,boltblue tone 150p reply poly mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come stop 4 tone txt
517,517,spam,credit topped httpwwwbubbletextcom renewal pin tgxxrz
518,518,ham,way transport le problematic sat night way u want ask n join bday feel free need know definite booking fri
519,519,ham,usually person unconscious ' child adult may behave abnormally ill call
520,520,ham,' ebay might le elsewhere
521,521,ham,shall come get pickle
522,522,ham,gonna go get taco
523,523,ham,' rude campus
524,524,spam,urgent mobile wa awarded a2000 bonus caller prize 020903 2nd attempt contact call 08718729755 box95qu
525,525,ham,hi ' b ard 4 christmas enjoy n merry x '
526,526,spam,today ' offer claim ur a150 worth discount voucher text yes 85023 savamob member offer mobile c 08717898035 a300 sub 16 unsub reply x
527,527,ham,yes pretty lady like single
528,528,spam,recieve tone within next 24hrs term condition please see channel u teletext pg 750
529,529,ham,jay say ' doublefaggot
530,530,spam,private 2003 account statement 07815296484 show 800 unredeemed sim point call 08718738001 identifier code 41782 expires 181104
531,531,ham,todaysundaysunday holidayso work
532,532,ham,gudnitetcpractice going
533,533,ham,' late
534,534,ham,' called hoping wa l8r malaria know miss guy miss ban big pls give love especially great day
535,535,ham,good afternoon love go day hope maybe got lead job think boytoy send passionate kiss across sea
536,536,ham,probably gonna see later tonight lt
537,537,ham,maybe fat finger press button ' know
538,538,ham,ummmmmaah many many happy return day dear sweet heart happy birthday dear
539,539,ham,tirupur da started office call
540,540,spam,wwwapplausestorecom monthlysubscription50pmsg max6month tcsc web age16 2stop txt stop
541,541,ham,famous quote develop ability listen ' anything ' unconditionally without losing temper self confidence mean ' married '
542,542,ham,going college pa else ill come self pa
543,543,ham,4 oclock mine bash flat plan
544,544,ham,girl doe stay bed girl ' need recovery time id rather pas fun cooped bed
545,545,ham,special
546,546,ham,know need get hotel got invitation apologise cali sweet come english bloke ' weddin
547,547,ham,sorry took long omw
548,548,ham,wait ltgt min
549,549,ham,ok give 5 minute think see btw ' alibi cutting hair whole time
550,550,ham,imagine finally get sink bath put pace maybe even eat left also imagine feel cage cock surrounded bath water reminding always owns enjoy cuck
551,551,ham,hurry ' weeddeficient like three day
552,552,ham,sure get acknowledgement ' astoundingly tactless generally faggy demand blood oath fo
553,553,ham,ok every night take warm bath drink cup milk ' see work magic still need loose weight know
554,554,ham,iull look frying pan case itus cheap book perhaps thatus silly frying pan isnut likely book
555,555,ham,well uv cause mutation sunscreen like essential thesedays
556,556,ham,lunchyou onlinewhy
557,557,ham,know friend already told
558,558,ham,hi princess thank pic pretty
559,559,ham,aiyo u always c ex one dunno abt mei reply first time u reply fast lucky workin huh got bao ur sugardad ahgee
560,560,ham,hi msg mei ' office
561,561,ham,thanx 4 e brownie ' v nice
562,562,ham,geeeee love much barely stand
563,563,spam,gent trying contact last weekend draw show a1000 prize guaranteed call 09064012160 claim code k52 valid 12hrs 150ppm
564,564,ham,fuck babe miss already know ' let send money towards net need want crave
565,565,ham,ill call u 2mrw ninish address icky american freek wont stop callin 2 bad jen k eh
566,566,ham,oooh bed ridden ey thinking
567,567,ham,anyways go gym whatever love smile hope ok good day babe miss much already
568,568,ham,love daddy make scream pleasure going slap dick
569,569,ham,wot u wanna missy
570,570,ham,yar lor wait 4 mum 2 finish sch lunch lor whole morning stay home clean room room quite clean hee
571,571,ham,know lab goggles went
572,572,ham,open door
573,573,ham,waiting call
574,574,ham,nope waiting sch 4 daddy
575,575,spam,1000 cash 2000 prize claim call09050000327
576,576,ham,' tired arguing week week want '
577,577,ham,ii wait 4 sch finish ard 5
578,578,spam,mobile number ha a5000 claim call u back ring claim hot line 09050005321
579,579,ham,arngd marriage u r walkin unfortuntly snake bite u bt love marriage dancing frnt snake amp sayin bite bite
580,580,ham,huh early i_ dinner outside izzit
581,581,ham,ok anyway need change said
582,582,spam,tried contact reply offer 750 min 150 textand new video phone call 08002988890 reply free delivery tomorrow
583,583,ham,exwife wa able kid want kid one day
584,584,ham,' scotland hope showing jjc tendency take care live dream
585,585,ham,tell u headache want use 1 hour sick time
586,586,ham,dun thk ' quit yet hmmm go jazz yogasana oso go meet em lesson den
587,587,ham,pete please ring meive hardly gotany credit
588,588,ham,ya srsly better yi tho
589,589,ham,' meeting call later
590,590,spam,ur chance win a250 wkly shopping spree txt shop 80878 ' sc ' wwwtxt2shopcom custcare 08715705022 1x150pwk
591,591,spam,specially selected receive 2000 pound award call 08712402050 line close cost 10ppm 16 tc apply ag promo
592,592,spam,private 2003 account statement 07753741225 show 800 unredeemed point call 08715203677 identifier code 42478 expires 241004
593,593,ham,still grand prix
594,594,ham,met stranger choose friend long world stand friendship never end let friend forever gud nitz
595,595,ham,great
596,596,ham,gud mrng dear nice day
597,597,spam,important customer service announcement call freephone 0800 542 0825
598,598,ham,wa exhausted train morning much wine pie sleep well
599,599,ham,' going buy mum ' present ar
600,600,ham,mind blastin tsunami occur rajnikant stopped swimming indian oceand
601,601,ham,u sending home first ' ok lor ' ready yet
602,602,ham,speaking doe cash yet
603,603,ham,happy come noon
604,604,ham,meet lunch la
605,605,ham,take care n get well soon
606,606,spam,xclusiveclubsaisai 2morow 285 soiree speciale zouk nichols parisfree rose 2 lady info 0794674629107880867867
607,607,ham,meant say cant wait see u getting bored bridgwater banter
608,608,ham,neva mind ' ok
609,609,ham,' fine imma get drink somethin want come find
610,610,spam,22 day kick euro2004 u kept date latest news result daily removed send get txt stop 83222
611,611,ham,valentine game send dis msg ur friend 5 answer r someone really love u ques colour suit bestrply
612,612,ham,many dependent
613,613,ham,thanx4 today cer wa nice 2 catch ave 2 find time often oh well take care c u soonc
614,614,ham,called said himthen choose future
615,615,ham,happy valentine day know early hundred handsomes beauty wish thought finish aunty uncle 1st
616,616,ham,like v shock leh co telling shuhui like telling leona also like dat almost know liao got ask abt ur reaction lor
617,617,ham,family happiness
618,618,ham,come n pick i_ come immediately aft ur lesson
619,619,ham,let snow let snow kind weather brings ppl together friendship grow
620,620,ham,dear got ltgt dollar hi hi
621,621,ham,good word word may leave u dismay many time
622,622,ham,make sure alex know birthday fifteen minute far ' concerned
623,623,ham,sorry got thing may pub later
624,624,ham,nah ' straight bring bud drink something ' actually little useful straight cash
625,625,ham,haha good hear ' officially paid market 8th
626,626,ham,many lick doe take get center tootsie pop
627,627,ham,yup thk r e teacher said make face look longer darren ask 2 cut short
628,628,spam,new textbuddy chat 2 horny guy ur area 4 25p free 2 receive search postcode gaytextbuddycom txt one name 89693
629,629,spam,today vodafone number ending 4882 selected receive a350 award number match call 09064019014 receive a350 award
630,630,ham,please dont say like hi hi hi
631,631,ham,thank u
632,632,ham,oh wa forwarded message thought send
633,633,ham,got seventeen pound seven hundred ml uo hope ok
634,634,spam,dear voucher holder 2 claim week offer pc go httpwwwetlpcoukexpressoffer tscs apply2 stop text txt stop 80062
635,635,ham,n funny
636,636,ham,sweetheart hope kind day one load reason smile biola
637,637,ham,i_ login dat time dad fetching i_ home
638,638,ham,shower baby
639,639,ham,askd u question hour answer
640,640,ham,well imma definitely need restock thanksgiving ' let know '
641,641,ham,said kiss kiss ' sound effect gorgeous man ' kind person need smile brighten day
642,642,ham,probably gonna swing wee bit
643,643,ham,ya nice ready thursday
644,644,ham,allo braved bus taken train triumphed mean weure buham jolly good rest week
645,645,ham,watching cartoon listening music amp eve go temple amp church u
646,646,ham,mind ask happened dont say uncomfortable
647,647,spam,private 2003 account statement show 800 unredeemed point call 08715203694 identifier code 40533 expires 311004
648,648,ham,prob send email
649,649,spam,1000 cash 2000 prize claim call09050000327 tc rstm sw7 3 150ppm
650,650,ham,thats cool sometimes slow gentle sonetimes rough hard
651,651,ham,' gonna say sorry would normal starting panic time sorry seeing tuesday
652,652,ham,wait know wesley town bet doe hella drug
653,653,ham,fine miss much
654,654,ham,u got person story
655,655,ham,tell drug dealer ' getting impatient
656,656,ham,sun cant come earth send luv ray cloud cant come river send luv rain cant come meet u send care msg u gud evng
657,657,ham,place man
658,658,ham,doesnt make sense take unless free need know wikipediacom
659,659,spam,88800 89034 premium phone service call 08718711108
660,660,ham,sea lay rock rock envelope envelope paper paper 3 word '
661,661,ham,mum ' repent
662,662,ham,sorry going home first daddy come fetch i_ later
663,663,ham,leave de start prepare next
664,664,ham,yes baby study position kama sutra
665,665,ham,en chikku nange bakra msg kalstiyathen teacoffee
666,666,ham,carlos ' minute still need buy
667,667,ham,pay ltdecimalgt lakh
668,668,ham,good evening ttyl
669,669,ham,u receive msg
670,670,ham,ho ho big belly laugh see ya tomo
671,671,spam,sm ac sun0819 post helloyou seem cool
672,672,spam,get ur 1st ringtone free reply msg tone gr8 top 20 tone phone every week a150 per wk 2 opt send stop 08452810071 16
673,673,ham,ditto ' worry saying anything anymore like said last night whatever want ' peace
674,674,ham,' got ltgt way could pick
